STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,area_m2,area_sqmi,Harvey_Totals,harvey_Wind,harvey_TMax,harvey_TMin,harvey_Pre,harvey_CERA,Beryl_Totals,Beryl_Wind,Beryl_TMax,Beryl_TMin,Beryl_Pre,Beryl_CERA,Imelda_Totals,Imelda_Wind,Imelda_TMax,Imelda_TMin,Imelda_Pre,Elevation,censusBlockGroupFips,waterDepth
48,201,222702,2,482012227022,1500000US482012227022,Block Group 2,G5030,S,5341712,2833,+29.9335615,-095.3448022,5344543.954486956,2.063528420827414,805.9036458333334,22.83326768875122,95.17236518859863,59.92717456817627,30.65603494644165,0.0,188.80626424153647,22.208126544952393,98.69241714477539,73.53854179382324,5.647961258888245,,301.03566487630206,4.897247632344564,91.36410522460938,70.93689727783203,12.263263066609701,22.126019273535952,482012227022,0.8125
48,201,250403,3,482012504033,1500000US482012504033,Block Group 3,G5030,S,1276704,1231625,+29.9970789,-095.1413554,2508329.1253290353,0.968465875289541,795.1774597167969,21.176368713378906,94.4113998413086,59.72428894042969,29.80426788330078,0.0,176.2806396484375,22.154913902282715,97.62358856201172,72.30842590332031,1.57634699344635,,390.3650207519531,0.4657990137736,91.58307139078777,70.93689727783203,8.883866628011068,14.838202953188816,482012504033,3.9444444444444446
48,201,550102,2,482015501022,1500000US482015501022,Block Group 2,G5030,S,2165612,372,+29.9446311,-095.4295895,2165978.068311144,0.836284132174933,783.5274658203125,21.84919548034668,95.4727783203125,59.53355407714844,29.179523468017578,0.0,191.3020477294922,22.058846473693848,98.44076156616211,73.20256805419922,4.364415407180786,,288.8820037841797,2.629114389419556,91.76057434082031,70.93689727783203,10.927351951599121,27.844188557034904,482015501022,0.0
48,201,555001,1,482015550011,1500000US482015550011,Block Group 1,G5030,S,1949304,6096,+30.0672810,-095.4600540,1955398.03970851,0.754979183131456,713.3050537109375,17.28663444519043,96.37630716959636,58.459479014078774,25.99830436706543,0.0,166.02854919433594,21.607937494913738,97.2652359008789,72.06311543782552,3.806909084320068,,218.468505859375,1.485828757286072,92.82899856567383,70.93689727783203,10.253255367279053,38.410357002746174,482015550011,0.0
48,201,250403,2,482012504032,1500000US482012504032,Block Group 2,G5030,S,636166,573787,+30.0048862,-095.1397128,1209954.9260357695,0.467163596942411,771.136962890625,21.233598709106445,94.57318115234375,59.747257232666016,29.9661922454834,0.0,174.32199096679688,22.146547317504883,97.7668685913086,72.26861572265625,1.025370836257935,,408.3590393066406,0.371186673641205,91.59798431396484,70.93689727783203,7.808985233306885,15.356121814791797,482012504032,1.3333333333333333
48,201,250405,2,482012504052,1500000US482012504052,Block Group 2,G5030,S,694110,0,+29.9924224,-095.1647591,694112.8973710905,0.267996989674978,795.1774597167969,21.233598709106445,94.57318115234375,59.747257232666016,29.9661922454834,0.0,176.2806396484375,22.146547317504883,97.7668685913086,72.26861572265625,1.025370836257935,,390.3650207519531,0.652292087674141,91.67355346679688,70.93689727783203,9.719211101531982,19.92965367965368,482012504052,0.3333333333333333
48,201,250801,1,482012508011,1500000US482012508011,Block Group 1,G5030,S,1085975,0,+30.0056203,-095.1613733,1085975.3535479426,0.419295084004861,771.136962890625,21.233598709106445,94.57318115234375,59.747257232666016,29.9661922454834,0.0,174.32199096679688,22.146547317504883,97.7668685913086,72.26861572265625,1.025370836257935,,408.3590393066406,0.40141573548317,91.68539428710938,70.93689727783203,8.486356735229492,20.284712482468443,482012508011,0.0
48,201,334001,1,482013340011,1500000US482013340011,Block Group 1,G5030,S,738667,0,+29.6142710,-095.2292794,738665.0233948107,0.285198565532736,1105.4010009765625,23.029008865356445,95.4596176147461,63.18696594238281,42.212459564208984,0.0,238.13778686523438,25.126047134399414,97.6509017944336,74.80741882324219,8.006924629211426,,255.04901123046875,0.911347985267639,91.07933044433594,73.64958190917969,11.203219413757324,12.164314516129032,482013340011,1.7777777777777777
48,201,533804,2,482015338042,1500000US482015338042,Block Group 2,G5030,S,1707071,5630,+29.9133254,-095.4450308,1712698.5443138962,0.661272907959595,785.9154663085938,21.149316787719727,95.73423767089844,59.47093963623047,28.626373291015625,0.0,218.60334014892578,22.12517547607422,98.1649169921875,72.89247131347656,5.713666439056396,,280.8660125732422,1.676755468050639,91.92027282714844,70.93689727783203,10.468661626180014,26.39236573457612,482015338042,1.1538461538461537
48,201,511502,4,482015115024,1500000US482015115024,Block Group 4,G5030,S,366478,0,+29.8061189,-095.3952711,366480.0285966808,0.141497939041178,814.5830078125,21.695234298706055,95.57161712646484,60.331424713134766,28.908466339111328,0.0,307.42779541015625,22.849531173706055,98.04399108886719,73.14147186279297,9.398221969604492,,299.39300537109375,0.0,91.60481262207031,70.93689727783203,10.197301864624023,18.049603174603174,482015115024,1.0
48,201,330802,3,482013308023,1500000US482013308023,Block Group 3,G5030,S,11565230,408223,+29.5924504,-095.3918156,11973449.034354175,4.622948672164147,810.1149698893229,22.47275505065918,95.46678619384765,62.482846069335935,31.71587715148926,0.0,310.2118225097656,25.049512481689455,97.39470062255859,74.20445709228515,6.780876350402832,,261.79100545247394,1.567353228727977,91.20708465576172,73.64958190917969,6.903757890065511,16.957370866725032,482013308023,0.9777777777777777
48,201,321002,1,482013210021,1500000US482013210021,Block Group 1,G5030,S,481192,0,+29.6443187,-095.2244284,481193.5869555922,0.185788843923554,1099.3419189453125,23.6523494720459,95.68549346923828,63.52035903930664,41.436927795410156,0.0,222.83580017089844,24.76392936706543,97.8264389038086,74.82530975341797,7.139679908752441,,258.28399658203125,0.813434094190598,91.08008193969727,73.64958190917969,10.914819717407227,9.844748858447488,482013210021,1.6538461538461537
48,201,252002,2,482012520022,1500000US482012520022,Block Group 2,G5030,S,22611039,4547242,+29.8906515,-095.1693923,27158276.356252443,10.485810501149068,902.5028279622396,21.946940231323243,94.5882064819336,60.50912094116211,35.92796020507812,0.0,208.6996078491211,22.988022232055663,97.64659881591797,72.9388427734375,3.695075273513794,,324.2550099690755,1.454927515983581,91.62924041748047,70.93689727783203,11.626291465759277,14.636706473915776,482012520022,1.1666666666666667
48,201,232000,3,482012320003,1500000US482012320003,Block Group 3,G5030,S,12670274,269710,+29.9033513,-095.2620700,12939982.99768166,4.996127435404889,884.0927429199219,22.12421703338623,95.02270889282227,60.032575607299805,31.81426239013672,0.0,207.76107025146484,22.46819496154785,98.19934463500977,73.00508499145508,5.343757390975952,,326.207763671875,2.458363850911458,91.54712041219075,70.93689727783203,11.945253690083822,16.93487092943309,482012320003,1.6666666666666667
48,201,342802,1,482013428021,1500000US482013428021,Block Group 1,G5030,S,1925437,0,+29.6904494,-095.0979034,1925438.6724430893,0.743411871430277,1096.4339599609375,22.547590255737305,94.39752197265625,62.1437873840332,34.71598434448242,0.0,201.9571990966797,24.70990562438965,97.29061126708984,74.33221435546875,4.468808174133301,,323.6920166015625,0.390480875968933,91.2821044921875,73.64958190917969,11.181684732437134,8.773354995938261,482013428021,0.3333333333333333
48,201,252202,2,482012522022,1500000US482012522022,Block Group 2,G5030,S,2928708,11752,+29.8406895,-095.1702798,2940460.260935117,1.135311706747049,933.10498046875,22.080960750579834,94.59248161315918,60.88096904754639,37.96096420288086,0.0,231.87613677978516,23.267963409423828,97.59696197509766,73.09411430358887,3.310988664627075,,299.5920104980469,1.090036630630493,91.61000061035156,70.93689727783203,11.350442886352539,11.893972012917116,482012522022,1.0
48,201,232306,3,482012323063,1500000US482012323063,Block Group 3,G5030,S,1563920,490,+29.8485192,-095.1924444,1564408.9546532747,0.604018297391629,925.5149536132812,22.115574836730957,94.82197189331055,60.73730278015137,37.79568099975586,0.0,235.13609313964844,23.247483253479004,97.71261596679688,73.13257598876953,3.231800556182861,,295.99700927734375,1.135012328624725,91.59282302856445,70.93689727783203,11.386491775512695,12.07903951975988,482012323063,1.3548387096774193
48,201,232404,3,482012324043,1500000US482012324043,Block Group 3,G5030,S,1759100,0,+29.8322174,-095.1871024,1759098.8366681063,0.679188060837556,958.0009765625,22.224599838256836,94.86298370361328,60.90847396850586,39.25266647338867,0.0,242.6183853149414,23.47176170349121,97.68781280517578,73.27346801757812,2.202471733093262,,298.2584991455078,1.135012328624725,91.59282302856445,70.93689727783203,11.386491775512695,11.232822757111597,482012324043,1.0
48,201,232303,2,482012323032,1500000US482012323032,Block Group 2,G5030,S,9032272,33523,+29.9043687,-095.2152012,9065795.417596556,3.50030361073403,877.7959899902344,21.842727661132812,94.76574198404948,60.055432637532554,32.13458442687988,0.0,204.11779403686523,22.51701482137044,97.9412104288737,72.75030008951823,4.495356241861979,,328.1292495727539,1.932734568913778,91.62092590332031,70.93689727783203,11.608016014099121,15.348165218932813,482012323032,9.658536585365853
48,201,232303,1,482012323031,1500000US482012323031,Block Group 1,G5030,S,4148216,19198,+29.8906927,-095.2217781,4167415.123241915,1.609038979083703,894.2565002441406,21.969802379608154,94.81991195678711,60.356751441955566,34.09785556793213,0.0,216.1701431274414,22.78047227859497,97.89565467834473,72.93515014648438,4.780728340148926,,316.1699981689453,1.856710195541382,91.62987518310547,70.93689727783203,11.323723793029785,14.137614678899082,482012323031,3.0625
48,201,231200,3,482012312003,1500000US482012312003,Block Group 3,G5030,S,2811132,0,+29.8659714,-095.2551592,2811134.8039781475,1.085379147815963,926.0067749023438,22.083459854125977,95.1175651550293,60.40900993347168,34.19535827636719,0.0,234.00066757202148,22.841736793518066,98.03010177612305,73.11128997802734,5.41313910484314,,317.1532516479492,1.923406660556793,91.59098815917969,70.93689727783203,11.538666725158691,15.02875215641173,482012312003,0.0
48,201,232305,2,482012323052,1500000US482012323052,Block Group 2,G5030,S,1095913,0,+29.8546560,-095.2071262,1095911.9281620295,0.42313159546336,935.2779846191406,22.006549835205078,94.78096008300781,60.566131591796875,36.33869552612305,0.0,239.05189514160156,23.023204803466797,97.73741912841797,72.99168395996094,4.261129379272461,,300.25050354003906,1.179988026618958,91.57564544677734,70.93689727783203,11.422540664672852,12.552891396332862,482012323052,1.0555555555555556
48,201,232305,1,482012323051,1500000US482012323051,Block Group 1,G5030,S,5427798,34123,+29.8704334,-095.1980492,5461921.497033244,2.108847890004535,911.9449768066406,21.926668167114258,94.70985794067383,60.346168518066406,34.8410587310791,0.0,223.43109130859375,22.836719512939453,97.77896499633789,72.88308334350586,4.504868268966675,,306.1419982910156,1.422217041254044,91.61020088195801,70.93689727783203,11.313398838043213,13.526400468041539,482012323051,0.0
48,201,541009,2,482015410092,1500000US482015410092,Block Group 2,G5030,S,1206087,0,+29.9138352,-095.6554880,1206086.2406812797,0.465669897527042,722.0780029296875,18.671525955200195,96.62728881835938,59.08740997314453,29.03473472595215,0.0,185.9528045654297,21.52166748046875,96.9485092163086,71.79573059082031,3.488245248794556,,126.33150100708008,0.128979042172432,93.05494689941406,70.93689727783203,3.064954042434692,40.158473479948256,482015410092,0.75
48,201,553101,2,482015531012,1500000US482015531012,Block Group 2,G5030,S,630158,810,+30.0199451,-095.4690782,630967.8383164619,0.243616682373986,760.6399536132812,19.025195439656574,96.04113515218098,58.862875620524086,28.219541549682617,0.0,180.65460205078125,21.777982711791992,97.66336313883464,72.4903081258138,2.936961730321249,,245.80499267578125,0.228689566254616,92.8187484741211,70.93689727783203,12.069372177124023,32.103850641773626,482015531012,5.0
48,201,555303,4,482015553034,1500000US482015553034,Block Group 4,G5030,S,8644444,88088,+30.1364719,-095.5808303,8732532.172095116,3.371630671645924,627.5330047607422,15.954642295837402,96.66614151000977,58.186452865600586,24.208563804626465,0.0,166.25614166259766,21.377660274505615,97.11236572265625,71.43135452270508,3.318294495344162,,106.33075332641602,1.068872973322868,93.77545356750488,70.93689727783203,4.102580308914185,47.27554040721141,482015553034,0.5
48,201,330301,3,482013303013,1500000US482013303013,Block Group 3,G5030,S,1541391,2707,+29.6404156,-095.4709375,1544097.3020715942,0.596175968329843,773.8939819335938,22.0562744140625,96.02809524536133,61.4089469909668,30.000054359436035,0.0,240.43849182128906,24.35877799987793,97.48165512084961,73.50951766967773,9.088465690612793,,261.56500244140625,0.0,91.62401962280273,73.64958190917969,8.8328697681427,19.288866599799398,482013303013,0.0
48,201,240906,2,482012409062,1500000US482012409062,Block Group 2,G5030,S,1132553,16054,+30.0298958,-095.3085948,1148607.4061485839,0.443477319513968,833.3150024414062,22.792993545532227,95.12070083618164,59.756675720214844,29.504985809326172,0.0,156.82778930664062,22.07348346710205,98.7550048828125,73.3750991821289,4.718511343002319,,332.6700134277344,4.523057460784912,91.42952728271484,70.93689727783203,13.538314819335938,26.43209054593875,482012409062,6.0
